video_id,title,published_at,year,duration,view_count,like_count,comment_count,channel_title,category_id,tags,description,placings,competition_name,team_name,comp_year,total_comps,placing_score,sum_placing_score,finalscore,number_of_teams_in_comp,comp_numerator,comp_score
vBBlaqesHJQ,cmu bhangra - third place @ bhangra blowout 2018,2018-04-18T22:58:52Z,2018,486,36473,415.0,11.0,Harjot Hundal (Gabroo Tv),24,Gabroo Tv;Gabroo;Giddha Tv;GTV;GTV Bhangra;Harjot Hundal;Punjab;Punjabi;Virsa;Dhol;Tumbi;CMU Bhangra;CMU;Carnegie Mellon University;Bhangra Blowout;Washington DC Bhangra Competition;2018 Bhangra;Bhangra 2018;2018 Latest Bhangra;George Washington University Bhangra;Lisner Auditorium Bhangra,"Representing Carnegie Mellon University, this is CMU Bhangra with their Third Place performance in Washington DC at Bhangra Blowout 2018.

--

Team Info:
Name: CMU Bhangra
City/Country: Pittsburgh, Pennsylvania, USA

Participants:
Black: Kushagro Bhattacharjee & Rhea Prabhu
Ferozi: Hardik Singh & Ananya Suri
Blue: Ian Asenjo & Prachi Mahableshwarkar
Red: Akash Bansal & Tanya Talwar
Yellow: Sujay Desai & Sharanya Bhatheja
Green: Riya Uppal & Tara Chacko""
Dholi: Hans Kumar
Dholi: Shwetha Venkatesh""

Show info:
Name: Bhangra Blowout 2018
Location: Lisner Auditorium
City/Country: Washington, District of Columbia, USA
Date: April 7 2018

--

Links:

Gabroo Tv's Facebook page:
http://facebook.gabroo.tv

Gabroo Tv on Twitter:
http://twitter.gabroo.tv

Gabroo Tv on Instagram:
http://instagram.gabroo.tv

Harjot Hundal's Instagram:
http://instagram.harjothundal.com

Harjot Hundal's Facebook:
http://harjot.gabroo.tv",3,bhangra blowout,cmu bhangra,2018,24,0.5,3.85,0.16041666666666668,74,15.219311521811521,0.2056663719163719
zFKWcf2jjWs,gw bhangra @ bhangra blowout 2018,2018-04-18T22:43:09Z,2018,458,4069,36.0,0.0,Harjot Hundal (Gabroo Tv),24,Gabroo Tv;Gabroo;Giddha Tv;GTV;GTV Bhangra;Harjot Hundal;Punjab;Punjabi;Virsa;Dhol;Tumbi;GW Bhangra;George Washington University Bhangra Team;George Washington Bhangra;Bhangra Blowout;Bhangra Blowout 2018;Bhangra Blowout 25;2018 Bhangra;Bhangra 2018;Latest Bhangra,"Holdin' it down for the George Washington University, this is GQ Bhangra performing at Bhangra Blowout 2018.

--

Team Info:
Name: George Washington University Bhangra
City/Country: Washington, District of Columbia, USA

Show info:
Name: Bhangra Blowout 2018
Location: Lisner Auditorium
City/Country: Washington, District of Columbia, USA
Date: April 7 2018

--

Links:

Gabroo Tv's Facebook page:
http://facebook.gabroo.tv

Gabroo Tv on Twitter:
http://twitter.gabroo.tv

Gabroo Tv on Instagram:
http://instagram.gabroo.tv

Harjot Hundal's Instagram:
http://instagram.harjothundal.com

Harjot Hundal's Facebook:
http://harjot.gabroo.tv",None,bhangra blowout,gw bhangra,2018,3,0.1,0.30000000000000004,0.10000000000000002,74,15.219311521811521,0.2056663719163719
ivIJtoMCbr0,bruin bhangra @ bhangra blowout 2018,2018-04-18T00:01:11Z,2018,500,130584,2210.0,44.0,Harjot Hundal (Gabroo Tv),24,Gabroo Tv;Gabroo;Giddha Tv;GTV;GTV Bhangra;Harjot Hundal;Punjab;Punjabi;Virsa;Dhol;Tumbi;Bhangra Blowout 2018;Bhangra Blowout 25;Washington DC Bhangra Competition;Bruin Bhangra;Bhangra Empire;Empire Bhangra,"Representing the University of California in sunny Los Angeles California, this is Bruin Bhangra performing in Washington DC at Bhangra Blowout 25.

--

Team Info:
Name: Bruin Bhangra
City/Country: Los Angeles, California, USA

Show info:
Name: Bhangra Blowout 2018
Location: Lisner Auditorium
City/Country: Washington, District of Columbia, USA
Date: April 7 2018

--

Links:

Gabroo Tv's Facebook page:
http://facebook.gabroo.tv

Gabroo Tv on Twitter:
http://twitter.gabroo.tv

Gabroo Tv on Instagram:
http://instagram.gabroo.tv

Harjot Hundal's Instagram:
http://instagram.harjothundal.com

Harjot Hundal's Facebook:
http://harjot.gabroo.tv",None,bhangra blowout,bruin bhangra,2018,9,0.1,0.9,0.1,74,15.219311521811521,0.2056663719163719
w4HE6sKusec,gator bhangra at bhangra blowout 2024,2024-05-23T18:17:36Z,2024,533,2274,31.0,2.0,Harjot Hundal (Gabroo Tv),24,Gabroo Tv;Gabroo;Giddha Tv;GTV;GTV Bhangra;Harjot Hundal;Punjab;Punjabi;Virsa;Dhol;Tumbi;Bhangra,"This is Gator Bhangra (representing the University of Florida, in Gainsville, Florida, USA) with their performance at Bhangra Blowout 2024.

Bhangra Blowout 2024 took place on Vaisakhi, April 13, at the George Washington University Lisner Auditorium, in Washington, DC, USA.

www.gabroo.tv - THE largest Bhangra library in the world, serving and documenting the Bhangra community since 2004, and celebrating 20 years of free sewa to our Bhangra community.

#bhangra #gabrootv #gatorbhangra #bhangrablowout",None,bhangra blowout,gator bhangra,2024,4,0.1,0.4,0.1,74,15.219311521811521,0.2056663719163719
N73M-tk3Tpo,buckeye bhangra - third place @ bhangra blowout 2017,2017-04-19T23:19:01Z,2017,502,118627,1124.0,22.0,Harjot Hundal (Gabroo Tv),24,Gabroo Tv;Gabroo;Giddha Tv;GTV;GTV Bhangra;Harjot Hundal;Punjab;Punjabi;Virsa;Dhol;Tumbi;Bhangra Blowout;Buckeye Bhangra,"All the way from Columbus Ohio, this is Buckeye Bhangra with their Third place performance at Bhangra Blowout 2017.

--

Team Info:
Name: Buckeye Bhangra
City/Country: Columbus, Ohio, USA 

Show info:
Name: Bhangra Blowout 24 (2017)
Location: Lisner Auditorium
City/Country: Washington, DC, USA
Date: April 8 2017

Participants:
Ferozi- Karam Tatla & Sheena Kothari
Black- Eric Singh & Manisha Nezhad
Yellow- Animesh Bapat & Somy Sristi
Green- Johnson Thomas & Simran Gill
Blue- Simer Singh & Chandni Shah
Red- Nimit Desai & Susmitha Varghese
Pink- Akash Patel & Priyanka Ram
Purple- Harhsil Patel & Suji Baskar
Dholi: Dholi Ram

Songs: 
Naag
Bhindrakhia Boliyan
Kadaar
Choorey Wali Baah
Majhe Di Jatti
Ishq Tera Tadpave
Pappi Gill Boliyan
Jazzy B Mashup

--

Links:

Gabroo Tv's Facebook page:
http://facebook.gabroo.tv

Gabroo Tv on Twitter:
http://twitter.gabroo.tv

Gabroo Tv on Instagram:
http://instagram.gabroo.tv

Harjot Hundal's Instagram:
http://instagram.harjothundal.com

Harjot Hundal's Facebook:
http://harjot.gabroo.tv",3,bhangra blowout,buckeye bhangra,2017,8,0.5,2.5,0.3125,74,15.219311521811521,0.2056663719163719
Vy_uZNfacI4,nc state bhangra at bhangra blowout 2024,2024-05-24T00:00:17Z,2024,547,2449,25.0,1.0,Harjot Hundal (Gabroo Tv),24,Gabroo Tv;Gabroo;Giddha Tv;GTV;GTV Bhangra;Harjot Hundal;Punjab;Punjabi;Virsa;Dhol;Tumbi;Bhangra,"This is NC State Bhangra (representing North Carolina State University, in Raleigh, North Carolina, USA) with their performance at Bhangra Blowout 2024.

Bhangra Blowout 2024 took place on Vaisakhi, April 13, at the George Washington University Lisner Auditorium, in Washington, DC, USA.

www.gabroo.tv - THE largest Bhangra library in the world, serving and documenting the Bhangra community since 2004, and celebrating 20 years of free sewa to our Bhangra community.

#bhangra #gabrootv #gatorbhangra #bhangrablowout",None,bhangra blowout,nc state bhangra,2024,1,0.1,0.1,0.1,74,15.219311521811521,0.2056663719163719
t3pc6iIpxjc,msu jawani - first place at bhangra blowout 2024,2024-05-25T01:24:08Z,2024,539,6392,50.0,3.0,Harjot Hundal (Gabroo Tv),24,Gabroo Tv;Gabroo;Giddha Tv;GTV;GTV Bhangra;Harjot Hundal;Punjab;Punjabi;Virsa;Dhol;Tumbi;Bhangra,"This is MSU Jawani (Representing Michigan State University, in East Lansing, Michigan, USA) with their First Place performance at Bhangra Blowout 2024.

Bhangra Blowout 2024 took place on Vaisakhi, April 13, at the George Washington University Lisner Auditorium, in Washington, DC, USA.

www.gabroo.tv - THE largest Bhangra library in the world, serving and documenting the Bhangra community since 2004, and celebrating 20 years of free sewa to our Bhangra community.

#bhangra #gabrootv #msubhangra #bhangrablowout",1,bhangra blowout,msu jawani,2024,2,1.0,1.1,0.55,74,15.219311521811521,0.2056663719163719
9ANSu9vZUco,unc bhangra elite @ bhangra blowout 2019,2019-04-25T04:00:53Z,2019,517,31418,361.0,26.0,Harjot Hundal (Gabroo Tv),24,Gabroo Tv;Gabroo;Giddha Tv;GTV;GTV Bhangra;Harjot Hundal;Punjab;Punjabi;Virsa;Dhol;Tumbi;Bhangra;Bhangra Elute;UNC Bhangra Elite;Bhangra Blowout,"Much love to my family from North Carolina. I'll be real, this performance was off the chain. The judges most definately had a rough task on their hand this night because this could have easily placed in the top 3. That being said, I am proud to share with you, UNC Bhangra Elite performing  at Bhangra Blowout 2019.

--

GABROOSTAN:

FACEBOOK: http://facebook.gabroo.tv
INSTAGRAM: http://instagram.gabroo.tv
TWITTER: http://twitter.gabroo.tv or @gabrootv
SNAPCHAT: @gabrootv

HARJOT HUNDAL:

FACEBOOK: http://harjot.gabroo.tv
INSTAGRAM: http://instagram.harjothundal.com

--

Gabroo Tv - The largest Bhangra Library in the world, serving the community since 2004.",None,bhangra blowout,unc bhangra elite,2019,18,0.1,3.75,0.20833333333333334,74,15.219311521811521,0.2056663719163719
-kIBW6AjEGc,vcu bhangra @ bhangra blowout 2014,2014-04-10T17:17:47Z,2014,540,18471,48.0,11.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Empire;VCU Bhangra;VCU University;Bhangra Blowout 21;Blowout;Competition;2014;14;Washington D.C. (City/Town/Village);George Washington University (Organization);Lisner Auditorium (Location),"This is VCU Bhangra representing Virginia Commonwealth University in Richmond Virginia USA, performing at Bhangra Blowout 21.

Bhangra Blowout 21 was held on the campus of George Washington University in Washington DC at the Lisner Auditorium on April 5 2014. 

Dancers:
Red: Simran Sodhi and Megha Bagai, Ravi Marwaha and Nistha Acharya
Green: Vikrant Sharma and Maryum Ijaz, Harika Chadive and Shruthi Muralidharan
Blue: Samarth Gola and Unjlee Patel, Meera Arora and Namratha Arabandi

Songs:
Akh Shikari
Punjabian Da Dhol
Marji
Nach Le
Guroor
Naal Nachona
Challa Pakiyan
Dhol Jageero Da
Sheran Varge

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,bhangra blowout,vcu bhangra,2014,4,0.1,0.4,0.1,74,15.219311521811521,0.2056663719163719
dAE2QGIi9WA,uva di shaan @ bhangra blowout 2014,2014-04-16T17:22:44Z,2014,491,33620,101.0,11.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Empire;UVA Di Shaan;UVA;Charlottesville (US County);Bhangra Blowout 21;Bhangra Blowout 2014;Blowout;Competition;2014;14;Washington D.C. (City/Town/Village),"This is UVA Di Shaan, representing Charlottesville Virginia, USA, performing at Bhangra Blowout 21. UVA Di Shaan placed first at this show, defending their first place title from Bhangra Blowout the previous year.

Bhangra Blowout 21 was held on the campus of George Washington University in Washington DC at the Lisner Auditorium on April 5 2014. 

Dancers:
Red: Aditya K. & Navjot K.
Blue: Pranav A. & Akanksha B.
Yellow: Bilal A. & Manali S.
Black: Hussain L. & Jill C.
Pink: Sanchay G. & Sumedha D.
Green: Narotham B. & Sunna B.

Songs:
0:07: Bhangra
0:52: Maan Doabe Da
1:02: College
1:32: Jatt Mele Chaliya
2:03: Unknown
2:39: Dil Le Gayi Kuri Gujrat Ki
3:20: Akh Matacka
3:58: Daka
4:37: Ladies Anthem
5:12: Na Na Na Nare
5:40: Dhamaal
6:18: Phattey Chak
6:30: Punjabian di Tor
6:50: Dushmani
7:00: Gabroo Punjabi
7:14: Chalakiyan
7:31: Gas Pedal

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,bhangra blowout,uva bhangra,2014,13,0.1,1.7000000000000002,0.13076923076923078,74,15.219311521811521,0.2056663719163719
zRzLDQctCuA,northwestern bhangra @ bhangra blowout 2014,2014-04-16T17:53:28Z,2014,454,10054,41.0,1.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Empire;Bhangra Blowout 21;Bhangra Blowout 2014;Blowout;Competition;2014;14;Northwestern Bhangra;Illinois,"This is Northwestern Bhangra, representing Northwestern University in Evanston Illinois, performing at Bhangra Blowout 2014.

Bhangra Blowout 21 was held on the campus of George Washington University in Washington DC at the Lisner Auditorium on April 5 2014. 

Dancers:
Sameer Singh, Aditi Kothari - Red
Kaustubh Garimella, Palak Patel - Royal Blue
Aashish Chalasani, Neha Reddy - Light Blue
Shrey Shetye, Jacqueline Maize - Orange
Nikhil Bhagwat, Ankita Roy - Purple
Mitesh Mehta, Kinjal Shah - Yellow
Amman Bhasin - Green

Songs:
0:00 - GT Road - Kuldeep Manak
0:59 - Jatt Chaleya - Veer Sukhwant Ft. Miss Neelu
1:36 - Gabhru Shakeen - Lehmber Hussainpuri
2:27 - Satisfya - Imran Khan
3:12 - Kushiyan - AJD
4:02 - Chana Way - Roshan Prince
4:35 - Kudiyan Sheher Diyan - Daler Mendi
5:17 - Bangladesh - Antiserem and Mayhem
5:43 - Salute - Bups Saggu Ft. Nachhatar Gill
6:48 - Sanu Vi Nachke Dekhah - MC Special

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,bhangra blowout,northwestern bhangra,2014,6,0.1,0.6000000000000001,0.10000000000000002,74,15.219311521811521,0.2056663719163719
iecvuLEjwfc,duke dhamaka @ bhangra blowout 2014,2014-04-16T18:11:18Z,2014,448,10152,31.0,0.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Empire;Duke Dhamaka;Bhangra Blowout 21;Bhangra Blowout 2014;Washington D.C. (City/Town/Village),"This is Duke Dhamaka, representing Duke University in Durham North Carolina, performing at Bhangra Blowout 2014.

Bhangra Blowout 21 was held on the campus of George Washington University in Washington DC at the Lisner Auditorium on April 5 2014. 

Dancers:
Red: Aman Kansal, Deepika Potarazu
Yellow: Kurren Mehta, Aarti Asrani
Green: Pranava Raparla, Ritika Patil
Orange: Avinash Moondra, Namita Kansal
Blue: Ravi Mahadevan, Shalini Subbarao
Purple: Jay Rathinavelu, Raina Kishan

Songs:
Modhe Mardha (Swizzee We Own It Remix)
Aaj Kal
Ghugian Da Jora (JumpinGenres Remix)
Celebration
Pethee
Das Ja
Dilli Wali Girlfriend
Kaolo
Khushiyan
Yaaran De Kalian

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,bhangra blowout,duke dhamaka,2014,3,0.1,0.30000000000000004,0.10000000000000002,74,15.219311521811521,0.2056663719163719
81czxAKn3h4,cmu bhangra @ bhangra blowout 2014,2014-04-16T18:28:29Z,2014,447,22671,77.0,10.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Empire,"This is CMU Bhangra, representing Carnegie Mellon University in Pittsburgh Pennsylvania, USA, performing at Bhangra Blowout 21. CMU Bhangra placed Second at this show.

Bhangra Blowout 21 was held on the campus of George Washington University in Washington DC at the Lisner Auditorium on April 5 2014. 

Dancers:
Yellow: Vishalsai Daswani, Mitra Raman, Shubhit Singh, Shalini Ray
Blue: Ankur Toshniwal, Shahana Ganesharajah, Vijay Jayaram, Sowmya Yennam

Pink: Shreepal Shah, Yasmin Venema, Sid Sethi, Shaina Mitchell

Songs:
Putt Jattan de Shokeen - Ricky Jatt
Amplifier - Imran Khan
Sadi Akh - Enkay (feat. Kaka Bhaniawala)
Dil Vich Tareya - Kaka Bhaniawala
Ku Ku - Bilal Saeed
Nishana - Deep Jandu
Lal Ghagra - RDB
Superstar - Raj Bains and PBN
Tension - AV (feat. Manak-E)
Salera Rang - Amrinder Gill

Band:
Chimta: Trisha Ambe
Dholi: Tejasvir Singh Rekhi

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,bhangra blowout,cmu bhangra,2014,24,0.1,3.85,0.16041666666666668,74,15.219311521811521,0.2056663719163719
HX8ApxDjJSo,ucla bruin bhangra @ bhangra blowout 2014,2014-04-17T17:01:42Z,2014,462,112831,492.0,25.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Empire;UCLA Bruin Bhangra;UCLA;Bruin Bhangra;Bruin;Blowout;21;Competition;2014;14;Bhangra Blowout 2014,"This is UCLA's Bruin Bhangra, representing the University of California in Los Angeles, USA, performing at Bhangra Blowout 2014. They placed Third at this competition.

Bhangra Blowout 21 was held on the campus of George Washington University in Washington DC at the Lisner Auditorium on April 5 2014. 

Dancers:
Red: Monish Patel, Eva Sidhu, Sunny Badesha, Jaspreet Chauhan
Blue: Munny Badesha, Simran Singh, Pardeep Singh, Shayan Chalan
Yellow: Bhagat Cheema, Sabrina Johal, Vaibhav Thakkar, Sally Bisla

Songs:
Kaim Rahe Sadari
Sap Keel Lay
Mahi ve Mahi
Jatt Kaim
Rani Mehlan Di
Dil Le Gayee
Party All Night
Sida Sada
Dark Horse
Tere Tiley
Injar Pinjar
Phatte Chuk Di

Band:
Dholi: Ram Viswanathan

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,bhangra blowout,ucla bruin bhangra,2014,4,0.1,0.4,0.1,74,15.219311521811521,0.2056663719163719
RNJizgScu2I,umd terrapind bhangra @ bhangra blowout 2014,2014-04-17T17:36:07Z,2014,487,15194,66.0,1.0,Harjot Hundal (Gabroo Tv),24,Gabroo;Giddha;Tv;GTV;Harjot;Hundal;Bhangra;Punjab;Punjabi;Virsa;Dhol;Tumbi;Empire;UMD Terrapind Bhangra;Terrapind;Blowout;2014;14;Bhangra Blowout,"This is UMD Terrapind Bhangra, representing the University of Maryland in College Park Maryland, USA, performing at Bhangra Blowout 2014.

Bhangra Blowout 21 was held on the campus of George Washington University in Washington DC at the Lisner Auditorium on April 5 2014. 

Dancers:
Red: Nikhil Mathur & Divya Chandra
Kaartik Mathur & Snigdha Kalvakolanu

Yellow: Saurabh Gupta & Rama Atitkar
Shyam Krishnan & Riya Gupta

Blue: Neel Mistry & Aanchal Domalapally
Abhishek Goel & Natasha Kumar

Songs:
1. Johal Boliyan - Kulvinder Johal, Raman Aujla
2. Khushiyan - AJD, Billa Ferozepuria
3. Mittro Punjabiya De - Manak-E
4. Tera Laung - Bubble
5. Sarkara - Sukhi Sivia
6. Gal Rangleh Punjab Di - Sahib G & Sukshinder Dillon
7. Naag - Sukhdeep Grewal
8. Sara Pindh Mitra Da - Lil Sach, DJ Sanj
9. Kaalja - Sunny Hayre

Band:
Dhol: Ram Viswanathan
Chimta: Aman Lakhani

The largest Bhangra Library in the world, serving the community since 2004.
http://gabroo.tv

Like us on Facebook!
http://facebook.gabroo.tv

Tweet with us on twitter!
http://twitter.gabroo.tv

Follow our Bhangra journey on Instagram!
http://instagram.gabroo.tv or @gabrootv

Befriend Harjot Hundal on Facebook!
http://harjot.gabroo.tv

Follow Harjot Hundal on Instagram!
http://instagram.harjothundal.com or @forevergabroo",None,bhangra blowout,maryland bhangra,2014,7,0.1,2.0,0.2857142857142857,74,15.219311521811521,0.2056663719163719
